lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,146.87954711914062,148.9308319091797,150.1471710205078,150.1471710205078,150.1471710205078,148.9308319091797,150.1471710205078,150.1471710205078
bank,4,279.056884765625,279.056884765625,279.056884765625,279.056884765625,279.056884765625,279.056884765625,279.056884765625,279.056884765625
bank,8,438.19305419921875,438.19305419921875,438.19305419921875,438.19305419921875,438.19305419921875,438.19305419921875,438.19305419921875,438.19305419921875
bank,12,608.5379638671875,608.5379638671875,608.5379638671875,608.5379638671875,608.5379638671875,608.5379638671875,608.5379638671875,608.5379638671875
bat,0,10.611735343933105,9.726947784423828,10.611735343933105,10.611735343933105,9.726947784423828,10.611735343933105,10.611735343933105,10.611735343933105
bat,4,18.359397888183594,18.359397888183594,18.359397888183594,18.359397888183594,18.359397888183594,18.359397888183594,18.359397888183594,18.359397888183594
bat,8,17.477853775024414,17.477853775024414,17.477853775024414,17.477853775024414,17.477853775024414,17.477853775024414,17.477853775024414,17.477853775024414
bat,12,14.951229095458984,14.951229095458984,14.951229095458984,14.951229095458984,14.951229095458984,14.951229095458984,14.951229095458984,14.951229095458984
pitch,0,26.962873458862305,26.962873458862305,26.962873458862305,26.962873458862305,26.962873458862305,26.962873458862305,26.962873458862305,26.962873458862305
pitch,4,27.31266212463379,27.31266212463379,27.31266212463379,27.31266212463379,27.31266212463379,27.31266212463379,27.31266212463379,27.31266212463379
pitch,8,26.598237991333008,26.598237991333008,26.598237991333008,26.598237991333008,26.598237991333008,26.598237991333008,26.598237991333008,26.598237991333008
pitch,12,33.051902770996094,33.051902770996094,33.051902770996094,33.051902770996094,33.051902770996094,33.051902770996094,33.051902770996094,33.051902770996094
