lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,10.713376998901367,18.559967041015625,12.086190223693848,13.41896915435791,22.659202575683594,19.26151466369629,15.941887855529785,15.941887855529785
bank,3,159.68592834472656,159.68592834472656,159.68592834472656,159.68592834472656,159.68592834472656,159.68592834472656,159.68592834472656,159.68592834472656
bank,6,35.60531234741211,35.60531234741211,35.60531234741211,35.60531234741211,35.60531234741211,35.60531234741211,35.60531234741211,35.60531234741211
bat,0,11.889901161193848,11.889901161193848,11.889901161193848,11.889901161193848,11.889901161193848,11.889901161193848,11.889901161193848,11.889901161193848
bat,3,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055
bat,6,21.65593719482422,21.65593719482422,21.65593719482422,21.65593719482422,21.65593719482422,21.65593719482422,21.65593719482422,21.65593719482422
pitch,0,14.35688304901123,14.35688304901123,14.35688304901123,13.832378387451172,14.35688304901123,14.35688304901123,25.37021255493164,14.35688304901123
pitch,3,27.81526756286621,27.81526756286621,27.81526756286621,27.81526756286621,27.81526756286621,27.81526756286621,27.81526756286621,27.81526756286621
pitch,6,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156
run,0,9.620469093322754,13.096601486206055,23.327835083007812,16.385799407958984,21.139812469482422,6.471001625061035,14.113369941711426,14.113369941711426
run,3,183.90867614746094,183.90867614746094,183.90867614746094,183.90867614746094,183.90867614746094,183.90867614746094,183.90867614746094,183.90867614746094
run,6,225.76412963867188,225.76412963867188,225.76412963867188,225.76412963867188,225.76412963867188,225.76412963867188,225.76412963867188,225.76412963867188
