lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,13.028548470550314,7.697227031905712,9.374532910991393,11.95700508348133,9.889949698361034,10.498726507123651,16.477337809125032,10.498726507123651
bank,4,9.171851409681004,10.2376027616533,6.945570243893184,11.065247555711448,6.4239457243916815,7.735808938860443,5.9737175719122355,7.735808938860443
bank,8,8.896843283714716,10.076668207338711,6.940803719078802,10.39135285477134,6.639300482672444,8.335841340911525,5.786846803162647,8.335841340911525
bank,12,8.324723651579259,10.056821504272524,7.2842888965739245,10.471259023141064,6.260577744117425,8.744361259503734,5.651301716430413,8.324723651579259
bat,0,5.980021414942556,3.218645182275967,4.22676899967506,4.048890795172813,5.45953753039335,6.017346551517834,3.9977700363221724,4.22676899967506
bat,4,3.0360016707941773,5.086958213981386,5.698970027979481,4.421619424394722,6.006991334023272,4.857361271403952,3.6465718265891125,4.857361271403952
bat,8,3.1204101721582624,5.033261899802935,5.560481103606791,4.449332926238401,5.692232140167131,4.9415818617050205,3.507404684618701,4.9415818617050205
bat,12,3.3376407444405043,5.372030051586303,5.597365913144125,4.599598820236812,4.82552304950164,5.078302685351532,3.9943265865028525,4.82552304950164
pitch,0,7.545224759878271,6.944500609227722,9.790864272646647,16.154773197743527,8.730420141076477,8.037364093760662,10.393764159810782,8.730420141076477
pitch,4,9.625668581840513,10.326545321274617,10.61077542532398,11.077837694172759,10.298278719509613,8.69251334066392,10.516855304036268,10.326545321274617
pitch,8,9.946400772794338,10.932944418202343,10.083731768845935,10.419176296138671,9.533715913774538,8.86198852129479,10.159098157116487,10.083731768845935
pitch,12,9.671160177698965,9.523310706696018,9.408367758610268,9.583305897118654,9.957954761221112,9.789151480860859,9.668655829129808,9.668655829129808
