lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,-0.001429717221853173,-0.0015930376697313301,-0.0020075170403125253,0.0007106761321959131,0.008829814126288948,0.0003026499800932136,-0.0014303607104973054,-0.001429717221853173
bank,4,-0.001429717221853173,-0.0015930376697313301,-0.0020075170403125253,0.0007106761321959131,0.008829814126288948,0.0003026499800932136,-0.0014303607104973054,-0.001429717221853173
bank,8,-0.001429717221853173,-0.0015930376697313301,-0.0020075170403125253,0.0007106761321959131,0.008829814126288948,0.0003026499800932136,-0.0014303607104973054,-0.001429717221853173
bank,12,-0.001429717221853173,-0.0015930376697313301,-0.0020075170403125253,0.0007106761321959131,0.008829814126288948,0.0003026499800932136,-0.0014303607104973054,-0.001429717221853173
bat,0,-0.02214595609661335,-0.022565320665083134,-0.02214595609661335,0.08898725977110775,0.12398222039904247,0.03321096955301231,0.12452092295658976,0.03321096955301231
bat,4,-0.02214595609661335,-0.022565320665083134,-0.02214595609661335,0.08898725977110775,0.12398222039904247,0.03321096955301231,0.12452092295658976,0.03321096955301231
bat,8,-0.02214595609661335,-0.022565320665083134,-0.02214595609661335,0.08898725977110775,0.12398222039904247,0.03321096955301231,0.12452092295658976,0.03321096955301231
bat,12,-0.02214595609661335,-0.022565320665083134,-0.02214595609661335,0.08898725977110775,0.12398222039904247,0.03321096955301231,0.12452092295658976,0.03321096955301231
pitch,0,-0.0058309037900874635,-0.007593457943925234,-0.0005830903790087463,0.00816326530612245,-0.002336448598130841,-0.00787746170678337,0.006425233644859813,-0.002336448598130841
pitch,4,-0.0058309037900874635,-0.007593457943925234,-0.0005830903790087463,0.00816326530612245,-0.002336448598130841,-0.00787746170678337,0.006425233644859813,-0.002336448598130841
pitch,8,-0.0058309037900874635,-0.007593457943925234,-0.0005830903790087463,0.00816326530612245,-0.002336448598130841,-0.00787746170678337,0.006425233644859813,-0.002336448598130841
pitch,12,-0.0058309037900874635,-0.007593457943925234,-0.0005830903790087463,0.00816326530612245,-0.002336448598130841,-0.00787746170678337,0.006425233644859813,-0.002336448598130841
run,0,-0.0007525081168593964,-0.002185109397227226,-0.002001481019975067,-0.0007826737809669033,0.008448208295428078,0.0005242687634300035,-0.001368264324871664,-0.0007826737809669033
run,4,-0.0007525081168593964,-0.002185109397227226,-0.002001481019975067,-0.0007826737809669033,0.008448208295428078,0.0005242687634300035,-0.001368264324871664,-0.0007826737809669033
run,8,-0.0007525081168593964,-0.002185109397227226,-0.002001481019975067,-0.0007826737809669033,0.008448208295428078,0.0005242687634300035,-0.001368264324871664,-0.0007826737809669033
run,12,-0.0007525081168593964,-0.002185109397227226,-0.002001481019975067,-0.0007826737809669033,0.008448208295428078,0.0005242687634300035,-0.001368264324871664,-0.0007826737809669033
