lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,0.0004158620733021031,0.0002913518150735409,0.0,0.0019637671556370553,0.00781690582853106,0.0016649460546090582,0.00041568090668777947,0.0004158620733021031
bank,4,0.0004158620733021031,0.0002913518150735409,0.0,0.0019637671556370553,0.00781690582853106,0.0016649460546090582,0.00041568090668777947,0.0004158620733021031
bank,8,0.0004158620733021031,0.0002913518150735409,0.0,0.0019637671556370553,0.00781690582853106,0.0016649460546090582,0.00041568090668777947,0.0004158620733021031
bank,12,0.0004158620733021031,0.0002913518150735409,0.0,0.0019637671556370553,0.00781690582853106,0.0016649460546090582,0.00041568090668777947,0.0004158620733021031
bat,0,0.001239655309752179,0.0014931479562349703,0.001239655309752179,0.08349208617719757,0.10628524439675871,0.04238981314214996,0.10779455579894391,0.04238981314214996
bat,4,0.001239655309752179,0.0014931479562349703,0.001239655309752179,0.08349208617719757,0.10628524439675871,0.04238981314214996,0.10779455579894391,0.04238981314214996
bat,8,0.001239655309752179,0.0014931479562349703,0.001239655309752179,0.08349208617719757,0.10628524439675871,0.04238981314214996,0.10779455579894391,0.04238981314214996
bat,12,0.001239655309752179,0.0014931479562349703,0.001239655309752179,0.08349208617719757,0.10628524439675871,0.04238981314214996,0.10779455579894391,0.04238981314214996
pitch,0,0.005525812963079553,6.131459249623343e-05,0.00439324865894671,0.02885495699593478,0.022749940082313482,0.004180872678624116,0.0400369394060344,0.005525812963079553
pitch,4,0.005525812963079553,6.131459249623343e-05,0.00439324865894671,0.02885495699593478,0.022749940082313482,0.004180872678624116,0.0400369394060344,0.005525812963079553
pitch,8,0.005525812963079553,6.131459249623343e-05,0.00439324865894671,0.02885495699593478,0.022749940082313482,0.004180872678624116,0.0400369394060344,0.005525812963079553
pitch,12,0.005525812963079553,6.131459249623343e-05,0.00439324865894671,0.02885495699593478,0.022749940082313482,0.004180872678624116,0.0400369394060344,0.005525812963079553
run,0,0.0014455314723224803,2.3723521939034738e-06,0.00020030576602565509,0.001629480154173048,0.007312254331975723,0.002434553129104798,0.0005914258887856505,0.0014455314723224803
run,4,0.0014455314723224803,2.3723521939034738e-06,0.00020030576602565509,0.001629480154173048,0.007312254331975723,0.002434553129104798,0.0005914258887856505,0.0014455314723224803
run,8,0.0014455314723224803,2.3723521939034738e-06,0.00020030576602565509,0.001629480154173048,0.007312254331975723,0.002434553129104798,0.0005914258887856505,0.0014455314723224803
run,12,0.0014455314723224803,2.3723521939034738e-06,0.00020030576602565509,0.001629480154173048,0.007312254331975723,0.002434553129104798,0.0005914258887856505,0.0014455314723224803
