lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,-0.0006289416924118996,-0.0011856689816340804,0.00010945802932837978,0.0008017414947971702,0.001965486677363515,-0.0017858168575912714,0.0014258831506595016,0.00010945802932837978
bank,3,-0.0025335769169032574,-0.0006609406555071473,-0.0015519828302785754,-0.0005877224029973149,0.0045524523593485355,-0.0010378679726272821,-0.0006811331259086728,-0.0006811331259086728
bank,6,-0.0023718620650470257,-0.0003859938296955079,-0.0017705981153994799,6.88313230057247e-05,0.007811804302036762,-0.0005544674349948764,-0.0018088037613779306,-0.0005544674349948764
bat,0,-0.014068820513784885,0.035493116825819016,0.019951393827795982,0.025080014020204544,-0.004461547359824181,0.004864501301199198,-0.01760290190577507,0.004864501301199198
bat,3,-0.01939464546740055,-0.006793724838644266,-0.024334166198968887,0.046089641749858856,0.05138514190912247,0.05396329611539841,0.012981791980564594,0.012981791980564594
bat,6,-0.01646338775753975,-0.014621157199144363,-0.02699882909655571,0.047810692340135574,0.04050106927752495,0.057334572076797485,0.02671409584581852,0.02671409584581852
pitch,0,-0.015153542160987854,-0.00566113693639636,-0.01436760276556015,-0.004930061753839254,0.009623423218727112,-0.009235632605850697,-0.012656915001571178,-0.009235632605850697
pitch,3,0.006920526269823313,-0.00350977317430079,0.00033433703356422484,0.00012432783842086792,0.00998206902295351,-0.005832477938383818,-0.0004097636847291142,0.00012432783842086792
pitch,6,0.0115464823320508,-0.0028980865608900785,0.0027426567394286394,0.004434975329786539,0.013177155517041683,-0.007133080158382654,0.0041688415221869946,0.0041688415221869946
run,0,0.0030811706092208624,0.004188271705061197,-0.0014129604678601027,-0.000704705948010087,-0.0005049000610597432,-0.0012474805116653442,0.0008219395531341434,-0.0005049000610597432
run,3,-0.0003356961824465543,-0.0021224773954600096,-0.0012427441542968154,-0.000997163588181138,0.0035670455545186996,-0.0012099921004846692,-0.00216134125366807,-0.0012099921004846692
run,6,-0.0006782242562621832,-0.00149942294228822,-0.0019796472042798996,-1.5433011867571622e-05,0.0040554567240178585,-0.00017527499585412443,-0.0022522471845149994,-0.0006782242562621832
