lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,71.27555084228516,68.84105682373047,67.93646240234375,70.02323913574219,71.27555084228516,70.4660873413086,71.27555084228516,70.4660873413086
bank,3,206.98597717285156,206.98597717285156,206.98597717285156,206.98597717285156,206.98597717285156,206.98597717285156,206.98597717285156,206.98597717285156
bank,6,427.4443054199219,427.4443054199219,427.4443054199219,427.4443054199219,427.4443054199219,427.4443054199219,427.4443054199219,427.4443054199219
bat,0,12.71922779083252,12.71922779083252,12.241199493408203,12.71922779083252,9.898859024047852,12.71922779083252,12.71922779083252,12.71922779083252
bat,3,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055,18.962080001831055
bat,6,21.76987648010254,21.76987648010254,21.76987648010254,21.76987648010254,21.76987648010254,21.76987648010254,21.76987648010254,21.76987648010254
pitch,0,27.870149612426758,27.870149612426758,27.870149612426758,27.870149612426758,27.870149612426758,27.870149612426758,27.870149612426758,27.870149612426758
pitch,3,28.054424285888672,28.054424285888672,28.054424285888672,28.054424285888672,28.054424285888672,28.054424285888672,28.054424285888672,28.054424285888672
pitch,6,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156,50.051429748535156
run,0,60.740055084228516,60.5484733581543,61.06381607055664,60.5484733581543,61.06381607055664,58.41707992553711,60.5484733581543,60.5484733581543
run,3,184.3274383544922,184.3274383544922,184.3274383544922,184.3274383544922,184.32553100585938,184.32553100585938,184.3274383544922,184.3274383544922
run,6,227.48419189453125,227.48419189453125,227.48419189453125,227.48419189453125,227.48419189453125,227.48419189453125,227.48419189453125,227.48419189453125
