lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,0.0014148946664752507,0.01701071303699095,-0.00043463916236843815,-0.0006889742074750299,-0.00091233045626251,-0.001220130026486877,0.006589142956859122,-0.00043463916236843815
bank,4,0.6849713570429181,0.6849713570429181,0.6849713570429181,0.6849713570429181,0.6849713570429181,0.6849713570429181,0.6849713570429181,0.6849713570429181
bank,8,0.936897671921253,0.936897671921253,0.936897671921253,0.936897671921253,0.936897671921253,0.936897671921253,0.936897671921253,0.936897671921253
bank,12,0.6586841756355348,0.6586841756355348,0.6586841756355348,0.6586841756355348,0.6586841756355348,0.6586841756355348,0.6586841756355348,0.6586841756355348
bat,0,0.12452092295658976,0.12452092295658976,0.12452092295658976,0.12452092295658976,0.12452092295658976,0.12452092295658976,0.12452092295658976,0.12452092295658976
bat,4,0.8140790326063485,0.8140790326063485,0.8140790326063485,0.8140790326063485,0.8140790326063485,0.8140790326063485,0.8140790326063485,0.8140790326063485
bat,8,0.9047301619001611,0.9047301619001611,0.9047301619001611,0.9047301619001611,0.9047301619001611,0.9047301619001611,0.9047301619001611,0.9047301619001611
bat,12,0.7280766396462786,0.7280766396462786,0.7280766396462786,0.7280766396462786,0.7280766396462786,0.7280766396462786,0.7280766396462786,0.7280766396462786
pitch,0,0.14435879467414156,0.0918009810791871,0.0918009810791871,0.14435879467414156,0.14435879467414156,0.14435879467414156,0.14435879467414156,0.14435879467414156
pitch,4,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631
pitch,8,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631
pitch,12,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631,0.9072368421052631
run,0,0.004873055865160959,-0.006826110480621101,0.023483714331582032,0.009693045735189589,-0.006521245132268664,0.012593693272728182,9.467620527683902e-05,0.004873055865160959
run,4,0.5150020023055837,0.5150020023055837,0.5150020023055837,0.5150020023055837,0.5150020023055837,0.5150020023055837,0.5150020023055837,0.5150020023055837
run,8,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715
run,12,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715,0.8836867216549715
