lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,2.5624800400678667,2.5624800400678667,2.5624800400678667,2.5624800400678667,2.5624800400678667,2.5624800400678667,2.5624800400678667,2.5624800400678667
bank,4,1.829223011987892,1.829223011987892,1.829223011987892,1.829223011987892,1.829223011987892,1.829223011987892,1.829223011987892,1.829223011987892
bank,8,1.4455147923941498,1.4455147923941498,1.4455147923941498,1.4455147923941498,1.4455147923941498,1.4455147923941498,1.4455147923941498,1.4455147923941498
bank,12,1.2296761055656853,1.2296761055656853,1.2296761055656853,1.2296761055656853,1.2296761055656853,1.2296761055656853,1.2296761055656853,1.2296761055656853
bat,0,1.6281341144956474,1.6281341144956474,1.6281341144956474,1.6281341144956474,1.6281341144956474,1.6281341144956474,1.6281341144956474,1.6281341144956474
bat,4,1.3901050523285632,1.3901050523285632,1.3901050523285632,1.3901050523285632,1.3901050523285632,1.3901050523285632,1.3901050523285632,1.3901050523285632
bat,8,1.447327728199108,1.447327728199108,1.447327728199108,1.447327728199108,1.447327728199108,1.447327728199108,1.447327728199108,1.447327728199108
bat,12,1.5215987943955043,1.5215987943955043,1.5215987943955043,1.5215987943955043,1.5215987943955043,1.5215987943955043,1.5215987943955043,1.5215987943955043
pitch,0,1.7928624196273417,1.7928624196273417,1.7928624196273417,1.7928624196273417,1.7928624196273417,1.7928624196273417,1.7928624196273417,1.7928624196273417
pitch,4,1.50707085700863,1.50707085700863,1.50707085700863,1.50707085700863,1.50707085700863,1.50707085700863,1.50707085700863,1.50707085700863
pitch,8,1.4925881916694859,1.4925881916694859,1.4925881916694859,1.4925881916694859,1.4925881916694859,1.4925881916694859,1.4925881916694859,1.4925881916694859
pitch,12,1.3438986132865531,1.3438986132865531,1.3438986132865531,1.3438986132865531,1.3438986132865531,1.3438986132865531,1.3438986132865531,1.3438986132865531
run,0,2.534010645579381,2.534010645579381,2.534010645579381,2.534010645579381,2.534010645579381,2.534010645579381,2.534010645579381,2.534010645579381
run,4,1.4306701604473835,1.4306701604473835,1.4306701604473835,1.4306701604473835,1.4306701604473835,1.4306701604473835,1.4306701604473835,1.4306701604473835
run,8,1.5410968248692167,1.5410968248692167,1.5410968248692167,1.5410968248692167,1.5410968248692167,1.5410968248692167,1.5410968248692167,1.5410968248692167
run,12,1.4816969499548895,1.4816969499548895,1.4816969499548895,1.4816969499548895,1.4816969499548895,1.4816969499548895,1.4816969499548895,1.4816969499548895
