lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,0.016117249059659992,0.016117249059659992,0.016117249059659992,0.016117249059659992,0.016117249059659992,0.016117249059659992,0.016117249059659992,0.016117249059659992
bank,4,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422
bank,8,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422
bank,12,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422,0.8601326278934422
bat,0,0.1825279603268278,0.1825279603268278,0.1825279603268278,0.1825279603268278,0.1825279603268278,0.1825279603268278,0.1825279603268278,0.1825279603268278
bat,4,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526
bat,8,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526
bat,12,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526,0.7681992814022526
pitch,0,0.036285822997536805,0.036285822997536805,0.036285822997536805,0.036285822997536805,0.036285822997536805,0.036285822997536805,0.036285822997536805,0.036285822997536805
pitch,4,0.906140530716897,0.906140530716897,0.906140530716897,0.906140530716897,0.906140530716897,0.906140530716897,0.906140530716897,0.906140530716897
pitch,8,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375
pitch,12,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375,0.8108082864341375
run,0,0.00952841187337996,0.00952841187337996,0.00952841187337996,0.00952841187337996,0.00952841187337996,0.00952841187337996,0.00952841187337996,0.00952841187337996
run,4,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707
run,8,0.7620364282243749,0.7620364282243749,0.7620364282243749,0.7620364282243749,0.7620364282243749,0.7620364282243749,0.7620364282243749,0.7620364282243749
run,12,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707,0.7956424512435707
