lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,0.003311805503113163,0.003311805503113163,0.003311805503113163,0.003311805503113163,0.003311805503113163,0.003311805503113163,0.003311805503113163,0.003311805503113163
bank,4,0.3224147680833452,0.3224147680833452,0.3224147680833452,0.3224147680833452,0.3224147680833452,0.3224147680833452,0.3224147680833452,0.3224147680833452
bank,8,0.31575812407530063,0.31575812407530063,0.31575812407530063,0.31575812407530063,0.31575812407530063,0.31575812407530063,0.31575812407530063,0.31575812407530063
bank,12,0.33932519327614463,0.33932519327614463,0.33932519327614463,0.33932519327614463,0.33932519327614463,0.33932519327614463,0.33932519327614463,0.33932519327614463
bat,0,0.04493561406880646,0.04493561406880646,0.04493561406880646,0.04493561406880646,0.04493561406880646,0.04493561406880646,0.04493561406880646,0.04493561406880646
bat,4,0.5044746237961066,0.5044746237961066,0.5044746237961066,0.5044746237961066,0.5044746237961066,0.5044746237961066,0.5044746237961066,0.5044746237961066
bat,8,0.4341967131759272,0.4341967131759272,0.4341967131759272,0.4341967131759272,0.4341967131759272,0.4341967131759272,0.4341967131759272,0.4341967131759272
bat,12,0.3832007218439833,0.3832007218439833,0.3832007218439833,0.3832007218439833,0.3832007218439833,0.3832007218439833,0.3832007218439833,0.3832007218439833
pitch,0,-0.004531037607612143,-0.004531037607612143,-0.004531037607612143,-0.004531037607612143,-0.004531037607612143,-0.004531037607612143,-0.004531037607612143,-0.004531037607612143
pitch,4,0.038078172247732106,0.038078172247732106,0.038078172247732106,0.038078172247732106,0.038078172247732106,0.038078172247732106,0.038078172247732106,0.038078172247732106
pitch,8,0.05551149881046788,0.05551149881046788,0.05551149881046788,0.05551149881046788,0.05551149881046788,0.05551149881046788,0.05551149881046788,0.05551149881046788
pitch,12,0.05527865881286815,0.05527865881286815,0.05527865881286815,0.05527865881286815,0.05527865881286815,0.05527865881286815,0.05527865881286815,0.05527865881286815
run,0,0.0009772652017806531,0.0009772652017806531,0.0009772652017806531,0.0009772652017806531,0.0009772652017806531,0.0009772652017806531,0.0009772652017806531,0.0009772652017806531
run,4,0.28203183027698253,0.28203183027698253,0.28203183027698253,0.28203183027698253,0.28203183027698253,0.28203183027698253,0.28203183027698253,0.28203183027698253
run,8,0.20629215918651056,0.20629215918651056,0.20629215918651056,0.20629215918651056,0.20629215918651056,0.20629215918651056,0.20629215918651056,0.20629215918651056
run,12,0.296829265733971,0.296829265733971,0.296829265733971,0.296829265733971,0.296829265733971,0.296829265733971,0.296829265733971,0.296829265733971
