lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,0.6422991905572831,0.6422991905572831,0.6422991905572831,0.6422991905572831,0.6422991905572831,0.6422991905572831,0.6422991905572831,0.6422991905572831
bank,4,1.6845884039499284,1.6845884039499284,1.6845884039499284,1.6845884039499284,1.6845884039499284,1.6845884039499284,1.6845884039499284,1.6845884039499284
bank,8,1.7948527304050654,1.7948527304050654,1.7948527304050654,1.7948527304050654,1.7948527304050654,1.7948527304050654,1.7948527304050654,1.7948527304050654
bank,12,1.9250355806827435,1.9250355806827435,1.9250355806827435,1.9250355806827435,1.9250355806827435,1.9250355806827435,1.9250355806827435,1.9250355806827435
bat,0,0.6310975749722167,0.6310975749722167,0.6310975749722167,0.6310975749722167,0.6310975749722167,0.6310975749722167,0.6310975749722167,0.6310975749722167
bat,4,1.390908260839576,1.390908260839576,1.390908260839576,1.390908260839576,1.390908260839576,1.390908260839576,1.390908260839576,1.390908260839576
bat,8,1.367571354653124,1.367571354653124,1.367571354653124,1.367571354653124,1.367571354653124,1.367571354653124,1.367571354653124,1.367571354653124
bat,12,1.4890686366419676,1.4890686366419676,1.4890686366419676,1.4890686366419676,1.4890686366419676,1.4890686366419676,1.4890686366419676,1.4890686366419676
pitch,0,0.6002986346598781,0.6002986346598781,0.6002986346598781,0.6002986346598781,0.6002986346598781,0.6002986346598781,0.6002986346598781,0.6002986346598781
pitch,4,1.5678337250911238,1.5678337250911238,1.5678337250911238,1.5678337250911238,1.5678337250911238,1.5678337250911238,1.5678337250911238,1.5678337250911238
pitch,8,1.7351746676724538,1.7351746676724538,1.7351746676724538,1.7351746676724538,1.7351746676724538,1.7351746676724538,1.7351746676724538,1.7351746676724538
pitch,12,1.665049608733288,1.665049608733288,1.665049608733288,1.665049608733288,1.665049608733288,1.665049608733288,1.665049608733288,1.665049608733288
run,0,0.4345397379450294,0.4345397379450294,0.4345397379450294,0.4345397379450294,0.4345397379450294,0.4345397379450294,0.4345397379450294,0.4345397379450294
run,4,1.8681384922823656,1.8681384922823656,1.8681384922823656,1.8681384922823656,1.8681384922823656,1.8681384922823656,1.8681384922823656,1.8681384922823656
run,8,1.9601936979089685,1.9601936979089685,1.9601936979089685,1.9601936979089685,1.9601936979089685,1.9601936979089685,1.9601936979089685,1.9601936979089685
run,12,2.127202701551815,2.127202701551815,2.127202701551815,2.127202701551815,2.127202701551815,2.127202701551815,2.127202701551815,2.127202701551815
