lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,0.954462468624115,0.954462468624115,0.954462468624115,0.954462468624115,0.954462468624115,0.954462468624115,0.954462468624115,0.954462468624115
bank,3,0.1490117609500885,0.1490117609500885,0.1490117609500885,0.1490117609500885,0.1490117609500885,0.1490117609500885,0.1490117609500885,0.1490117609500885
bank,6,0.3029894530773163,0.3029894530773163,0.3029894530773163,0.3029894530773163,0.3029894530773163,0.3029894530773163,0.3029894530773163,0.3029894530773163
bat,0,0.8422362804412842,0.8422362804412842,0.8422362804412842,0.8422362804412842,0.8422362804412842,0.8422362804412842,0.8422362804412842,0.8422362804412842
bat,3,0.3634886145591736,0.3634886145591736,0.3634886145591736,0.3634886145591736,0.3634886145591736,0.3634886145591736,0.3634886145591736,0.3634886145591736
bat,6,0.25989967584609985,0.25989967584609985,0.25989967584609985,0.25989967584609985,0.25989967584609985,0.25989967584609985,0.25989967584609985,0.25989967584609985
pitch,0,0.9413955211639404,0.9413955211639404,0.9413955211639404,0.9413955211639404,0.9413955211639404,0.9413955211639404,0.9413955211639404,0.9413955211639404
pitch,3,0.19915835559368134,0.19915835559368134,0.19915835559368134,0.19915835559368134,0.19915835559368134,0.19915835559368134,0.19915835559368134,0.19915835559368134
pitch,6,0.19626154005527496,0.19626154005527496,0.19626154005527496,0.19626154005527496,0.19626154005527496,0.19626154005527496,0.19626154005527496,0.19626154005527496
run,0,0.9735100269317627,0.9735100269317627,0.9735100269317627,0.9735100269317627,0.9735100269317627,0.9735100269317627,0.9735100269317627,0.9735100269317627
run,3,0.15343645215034485,0.15343645215034485,0.15343645215034485,0.15343645215034485,0.15343645215034485,0.15343645215034485,0.15343645215034485,0.15343645215034485
run,6,0.12645094096660614,0.12645094096660614,0.12645094096660614,0.12645094096660614,0.12645094096660614,0.12645094096660614,0.12645094096660614,0.12645094096660614
