lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,0.6547811761924736,0.6547811761924736,0.6547811761924736,0.6547811761924736,0.6547811761924736,0.6547811761924736,0.6547811761924736,0.6547811761924736
bank,3,1.731628000872183,1.731628000872183,1.731628000872183,1.731628000872183,1.731628000872183,1.731628000872183,1.731628000872183,1.731628000872183
bank,6,1.8254157034374607,1.8254157034374607,1.8254157034374607,1.8254157034374607,1.8254157034374607,1.8254157034374607,1.8254157034374607,1.8254157034374607
bat,0,0.6213339187427338,0.6213339187427338,0.6213339187427338,0.6213339187427338,0.6213339187427338,0.6213339187427338,0.6213339187427338,0.6213339187427338
bat,3,1.4305336025982733,1.4305336025982733,1.4305336025982733,1.4305336025982733,1.4305336025982733,1.4305336025982733,1.4305336025982733,1.4305336025982733
bat,6,1.490742089532154,1.490742089532154,1.490742089532154,1.490742089532154,1.490742089532154,1.490742089532154,1.490742089532154,1.490742089532154
pitch,0,0.5880314755355257,0.5880314755355257,0.5880314755355257,0.5880314755355257,0.5880314755355257,0.5880314755355257,0.5880314755355257,0.5880314755355257
pitch,3,1.5849041007500342,1.5849041007500342,1.5849041007500342,1.5849041007500342,1.5849041007500342,1.5849041007500342,1.5849041007500342,1.5849041007500342
pitch,6,1.5540234255647525,1.5540234255647525,1.5540234255647525,1.5540234255647525,1.5540234255647525,1.5540234255647525,1.5540234255647525,1.5540234255647525
run,0,0.43652515296154665,0.43652515296154665,0.43652515296154665,0.43652515296154665,0.43652515296154665,0.43652515296154665,0.43652515296154665,0.43652515296154665
run,3,1.7513182819360396,1.7513182819360396,1.7513182819360396,1.7513182819360396,1.7513182819360396,1.7513182819360396,1.7513182819360396,1.7513182819360396
run,6,1.863425427846254,1.863425427846254,1.863425427846254,1.863425427846254,1.863425427846254,1.863425427846254,1.863425427846254,1.863425427846254
